train_number,train_name,origin,destination,seat_class,weather,current_delay_minutes,distance_km,scheduled_halts,hour_of_day,is_rush_hour,will_be_delayed
733,Titumir Express,Rajshahi,Chilahati,S_CHAIR,light_rain,0,320,12,18,1,1
764,Chitra Express,Khulna,Dhaka (Kamalapur),SHULOV,cloudy,0,405,13,18,1,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),SHULOV,cloudy,84,405,13,2,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,S_CHAIR,clear,0,420,7,9,1,0
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,light_rain,0,452,5,23,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,AC_B,clear,3,343,9,17,1,1
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,cloudy,0,320,8,0,0,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,S_CHAIR,cloudy,0,405,11,18,1,0
773,Kalni Express,Dhaka (Kamalapur),Sylhet,S_CHAIR,clear,3,319,8,23,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,SHOVAN,cloudy,0,420,7,17,1,1
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,SHOVAN,heavy_rain,0,240,12,12,0,0
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),SHULOV,cloudy,0,452,6,23,0,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),S_CHAIR,clear,6,319,10,19,1,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,AC_S,light_rain,18,343,9,14,0,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),AC_B,light_rain,0,320,8,2,0,1
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,0,320,8,8,1,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,S_CHAIR,clear,0,480,14,5,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,AC_B,clear,0,320,4,13,0,0
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,SHULOV,clear,0,319,13,10,0,0
739,Upaban Express,Dhaka (Kamalapur),Sylhet,SNIGDHA,clear,0,319,10,9,1,0
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),AC_S,cloudy,0,452,6,7,1,0
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,0,320,4,19,1,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_S,cloudy,0,320,8,22,0,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,SHULOV,cloudy,30,500,15,23,0,1
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),AC_B,cloudy,7,460,13,19,1,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,S_CHAIR,clear,5,460,13,3,0,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),SHOVAN,clear,0,319,10,12,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,AC_B,cloudy,0,420,7,0,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,clear,7,480,11,8,1,0
715,Kapotaksha Express,Khulna,Rajshahi,F_BERTH,light_rain,0,280,14,4,0,1
702,Subarna Express,Chattogram,Dhaka (Kamalapur),S_CHAIR,clear,0,320,4,18,1,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,SNIGDHA,cloudy,0,405,13,3,0,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,0,343,3,16,0,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,SNIGDHA,light_rain,0,465,12,8,1,1
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SHULOV,light_rain,3,319,11,11,0,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_CHAIR,clear,49,500,15,6,0,0
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),SHULOV,clear,7,452,6,21,0,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,0,320,9,4,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,light_rain,10,343,9,18,1,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_S,clear,0,320,8,14,0,0
702,Subarna Express,Chattogram,Dhaka (Kamalapur),AC_S,light_rain,26,320,4,1,0,0
761,Sagardari Express,Khulna,Rajshahi,S_CHAIR,clear,5,280,12,1,0,0
715,Kapotaksha Express,Khulna,Rajshahi,S_CHAIR,heavy_rain,0,280,14,20,1,1
719,Paharika Express,Chattogram,Sylhet,SNIGDHA,clear,13,430,14,17,1,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,SHULOV,clear,9,405,11,10,0,1
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),SNIGDHA,clear,0,460,13,17,1,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,S_CHAIR,clear,0,420,7,0,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_S,cloudy,38,320,8,21,0,1
723,Udayan Express,Sylhet,Chattogram,SHULOV,clear,40,430,14,20,1,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHULOV,light_rain,0,343,9,0,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,cloudy,0,343,9,14,0,0
731,Barendra Express,Rajshahi,Chilahati,F_SEAT,cloudy,3,320,13,7,1,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,SHULOV,light_rain,20,420,7,1,0,1
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,clear,30,343,8,23,0,0
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),SNIGDHA,clear,0,452,6,7,1,0
715,Kapotaksha Express,Khulna,Rajshahi,SHULOV,light_rain,0,280,14,20,1,0
719,Paharika Express,Chattogram,Sylhet,S_CHAIR,cloudy,1,430,14,16,0,0
727,Rupsha Express,Khulna,Chilahati,F_SEAT,cloudy,0,450,16,16,0,1
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,12,320,9,3,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,SNIGDHA,light_rain,65,240,10,3,0,1
731,Barendra Express,Rajshahi,Chilahati,SHOVAN,cloudy,0,320,13,14,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_S,cloudy,0,320,8,9,1,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SNIGDHA,clear,24,460,13,9,1,1
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,cloudy,0,452,5,21,0,1
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),S_CHAIR,clear,3,460,13,4,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,S_CHAIR,heavy_rain,4,420,7,2,0,1
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,SHULOV,clear,0,135,8,2,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),AC_B,cloudy,5,343,9,12,0,0
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,SNIGDHA,clear,0,452,5,5,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,clear,5,480,11,8,1,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_BERTH,clear,0,500,15,5,0,1
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,AC_B,clear,13,240,12,9,1,1
733,Titumir Express,Rajshahi,Chilahati,F_CHAIR,light_rain,23,320,12,22,0,0
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,SHULOV,cloudy,8,452,5,4,0,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHOVAN,clear,80,320,8,4,0,0
753,Silkcity Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,23,343,9,3,0,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,cloudy,0,343,9,2,0,0
727,Rupsha Express,Khulna,Chilahati,S_CHAIR,light_rain,82,450,16,1,0,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,AC_S,cloudy,4,320,8,1,0,0
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),S_CHAIR,heavy_rain,0,135,8,11,0,1
763,Chitra Express,Dhaka (Kamalapur),Khulna,S_CHAIR,cloudy,0,405,13,12,0,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,F_SEAT,clear,0,500,15,12,0,0
773,Kalni Express,Dhaka (Kamalapur),Sylhet,AC_S,light_rain,0,319,8,7,1,1
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,AC_B,cloudy,6,452,5,10,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,AC_S,cloudy,23,480,11,2,0,1
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,SHOVAN,clear,0,452,5,23,0,0
733,Titumir Express,Rajshahi,Chilahati,F_CHAIR,light_rain,0,320,12,5,0,0
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,AC_B,clear,0,460,13,11,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,AC_B,clear,20,280,12,4,0,1
777,Haor Express,Dhaka (Kamalapur),Mohanganj,SHOVAN,cloudy,25,280,12,6,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,0,320,4,20,1,1
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),AC_B,cloudy,0,452,6,23,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),AC_B,clear,0,319,11,2,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),S_CHAIR,clear,11,480,14,2,0,1
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,SHULOV,clear,0,500,15,10,0,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,SHULOV,cloudy,0,343,8,18,1,1
715,Kapotaksha Express,Khulna,Rajshahi,SHULOV,clear,5,280,14,0,0,1
814,Cox's Bazar Express,Cox's Bazar,Dhaka (Kamalapur),AC_B,clear,0,452,6,20,1,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,AC_B,cloudy,3,280,12,3,0,1
760,Padma Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,cloudy,0,343,9,23,0,1
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,4,320,8,4,0,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),AC_B,clear,86,319,10,4,0,1
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,clear,1,343,9,1,0,1
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,SNIGDHA,cloudy,0,452,5,7,1,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,S_CHAIR,heavy_rain,0,480,14,19,1,1
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,0,343,8,12,0,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,S_CHAIR,clear,1,500,15,13,0,0
727,Rupsha Express,Khulna,Chilahati,F_BERTH,cloudy,0,450,16,14,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SNIGDHA,cloudy,9,319,11,7,1,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SNIGDHA,cloudy,23,320,9,18,1,1
761,Sagardari Express,Khulna,Rajshahi,S_CHAIR,heavy_rain,6,280,12,1,0,1
773,Kalni Express,Dhaka (Kamalapur),Sylhet,AC_B,clear,0,319,8,18,1,1
725,Sundarban Express,Dhaka (Kamalapur),Khulna,SNIGDHA,light_rain,0,405,11,7,1,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,SHULOV,cloudy,7,280,12,18,1,1
710,Parabat Express,Sylhet,Dhaka (Kamalapur),AC_S,clear,7,319,11,9,1,0
802,Chattala Express,Dhaka (Kamalapur),Chattogram,SHULOV,cloudy,7,320,12,7,1,1
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,SNIGDHA,clear,0,240,12,21,0,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,cloudy,0,320,8,20,1,0
761,Sagardari Express,Khulna,Rajshahi,SHOVAN,light_rain,0,280,12,7,1,0
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,light_rain,0,320,8,0,0,0
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,S_CHAIR,clear,0,452,5,0,0,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,S_CHAIR,light_rain,11,500,15,12,0,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),AC_S,heavy_rain,0,320,8,9,1,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SNIGDHA,cloudy,3,452,6,12,0,0
761,Sagardari Express,Khulna,Rajshahi,S_CHAIR,clear,0,280,12,23,0,0
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),SHULOV,light_rain,17,460,13,8,1,1
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,AC_B,clear,0,240,12,14,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,AC_B,clear,0,240,11,19,1,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,AC_B,clear,0,343,9,22,0,0
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),SHOVAN,clear,0,135,8,8,1,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,cloudy,19,343,8,9,1,0
715,Kapotaksha Express,Khulna,Rajshahi,SHULOV,clear,0,280,14,19,1,1
739,Upaban Express,Dhaka (Kamalapur),Sylhet,SHOVAN,clear,7,319,10,22,0,0
731,Barendra Express,Rajshahi,Chilahati,F_BERTH,clear,16,320,13,4,0,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,S_CHAIR,light_rain,7,343,8,2,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SNIGDHA,clear,19,319,11,10,0,1
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_B,clear,0,320,8,15,0,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),SHOVAN,clear,0,405,13,15,0,0
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),S_CHAIR,clear,3,320,9,0,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),SHULOV,light_rain,27,405,11,2,0,1
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),S_CHAIR,light_rain,21,480,14,22,0,0
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,S_CHAIR,cloudy,0,452,5,13,0,1
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,AC_B,clear,70,480,13,21,0,1
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,SNIGDHA,clear,0,460,13,1,0,0
723,Udayan Express,Sylhet,Chattogram,AC_S,clear,0,430,14,21,0,1
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,SNIGDHA,light_rain,0,480,13,20,1,1
703,Mohanagar Provati,Dhaka (Kamalapur),Chattogram,AC_B,clear,6,320,9,2,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),SHOVAN,cloudy,27,480,14,11,0,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,SHOVAN,heavy_rain,0,420,7,3,0,1
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),F_CHAIR,clear,0,135,8,16,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,S_CHAIR,cloudy,0,452,6,4,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),AC_B,clear,1,343,9,2,0,0
740,Upaban Express,Sylhet,Dhaka (Kamalapur),AC_B,light_rain,1,319,10,13,0,1
733,Titumir Express,Rajshahi,Chilahati,SHULOV,cloudy,31,320,12,13,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,SNIGDHA,heavy_rain,0,240,11,0,0,1
795,Benapole Express,Dhaka (Kamalapur),Benapole,SHULOV,clear,0,420,7,17,1,1
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),SNIGDHA,clear,26,320,8,16,0,0
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),SHOVAN,clear,0,460,13,17,1,0
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),AC_S,clear,0,320,8,21,0,0
731,Barendra Express,Rajshahi,Chilahati,F_CHAIR,clear,8,320,13,16,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,66,320,4,19,1,1
702,Subarna Express,Chattogram,Dhaka (Kamalapur),AC_S,light_rain,13,320,4,3,0,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,F_CHAIR,clear,30,135,8,4,0,1
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,SHULOV,clear,28,320,8,9,1,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,AC_B,clear,9,480,13,0,0,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),SHOVAN,cloudy,1,405,13,3,0,1
743,Brahmaputra Express,Dhaka (Kamalapur),Jamalpur,SHOVAN,cloudy,19,240,12,7,1,1
765,Nilsagar Express,Dhaka (Kamalapur),Chilahati,AC_B,clear,51,460,13,15,0,1
773,Kalni Express,Dhaka (Kamalapur),Sylhet,SHULOV,light_rain,9,319,8,23,0,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,cloudy,0,343,3,19,1,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,AC_B,cloudy,0,343,9,7,1,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,AC_B,clear,0,405,11,7,1,0
773,Kalni Express,Dhaka (Kamalapur),Sylhet,SHOVAN,light_rain,0,319,8,0,0,1
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),S_CHAIR,cloudy,0,135,8,8,1,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),AC_S,clear,1,405,13,7,1,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,clear,0,452,6,22,0,0
723,Udayan Express,Sylhet,Chattogram,SNIGDHA,clear,0,430,14,10,0,0
766,Nilsagar Express,Chilahati,Dhaka (Kamalapur),AC_B,clear,0,460,13,5,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_B,heavy_rain,0,320,4,10,0,1
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,AC_S,light_rain,28,452,6,16,0,1
702,Subarna Express,Chattogram,Dhaka (Kamalapur),AC_S,cloudy,16,320,4,19,1,1
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,30,320,8,0,0,1
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),AC_S,light_rain,0,480,14,12,0,1
701,Subarna Express,Dhaka (Kamalapur),Chattogram,S_CHAIR,clear,0,320,4,6,0,0
802,Chattala Express,Dhaka (Kamalapur),Chattogram,SHOVAN,clear,0,320,12,1,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_B,cloudy,4,320,4,15,0,1
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_B,clear,1,320,4,10,0,0
813,Cox's Bazar Express,Dhaka (Kamalapur),Cox's Bazar,SNIGDHA,clear,0,452,6,11,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,SHULOV,clear,0,320,4,11,0,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHULOV,clear,25,320,8,17,1,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,clear,0,343,9,23,0,0
761,Sagardari Express,Khulna,Rajshahi,F_CHAIR,clear,0,280,12,14,0,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,1,343,8,20,1,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,AC_B,light_rain,28,320,8,20,1,1
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,SHULOV,clear,0,343,8,2,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,cloudy,8,480,11,15,0,1
710,Parabat Express,Sylhet,Dhaka (Kamalapur),AC_S,clear,0,319,11,4,0,0
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SHOVAN,cloudy,0,480,11,15,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),SHOVAN,clear,32,320,8,7,1,1
710,Parabat Express,Sylhet,Dhaka (Kamalapur),SHOVAN,light_rain,0,319,11,22,0,1
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,cloudy,9,343,3,4,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),SHULOV,clear,28,480,14,15,0,0
723,Udayan Express,Sylhet,Chattogram,AC_S,light_rain,0,430,14,8,1,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SNIGDHA,clear,0,343,9,14,0,0
754,Silkcity Express,Rajshahi,Dhaka (Kamalapur),AC_B,light_rain,0,343,9,11,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),S_CHAIR,heavy_rain,51,319,11,12,0,1
739,Upaban Express,Dhaka (Kamalapur),Sylhet,SHOVAN,clear,0,319,10,8,1,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,F_CHAIR,light_rain,1,135,8,10,0,0
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SHOVAN,clear,0,320,8,3,0,0
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,AC_S,light_rain,7,343,8,7,1,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,S_CHAIR,cloudy,19,500,15,4,0,0
773,Kalni Express,Dhaka (Kamalapur),Sylhet,S_CHAIR,light_rain,0,319,8,6,0,0
757,Drutojan Express,Dhaka (Kamalapur),Panchagarh,SHULOV,heavy_rain,0,480,13,15,0,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,SNIGDHA,clear,9,320,8,14,0,0
797,Kurigram Express,Dhaka (Kamalapur),Kurigram,SHOVAN,clear,5,500,15,4,0,1
707,Tista Express,Dhaka (Kamalapur),Jamalpur,SHULOV,light_rain,1,240,10,10,0,0
764,Chitra Express,Khulna,Dhaka (Kamalapur),S_CHAIR,light_rain,0,405,13,20,1,1
733,Titumir Express,Rajshahi,Chilahati,SHOVAN,clear,35,320,12,4,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),SNIGDHA,cloudy,0,320,4,12,0,0
706,Ekota Express,Panchagarh,Dhaka (Kamalapur),AC_S,clear,0,480,14,18,1,0
795,Benapole Express,Dhaka (Kamalapur),Benapole,AC_S,heavy_rain,0,420,7,23,0,1
759,Padma Express,Dhaka (Kamalapur),Rajshahi,AC_B,light_rain,0,343,9,13,0,0
702,Subarna Express,Chattogram,Dhaka (Kamalapur),SHOVAN,heavy_rain,7,320,4,1,0,1
739,Upaban Express,Dhaka (Kamalapur),Sylhet,SHOVAN,clear,0,319,10,1,0,0
701,Subarna Express,Dhaka (Kamalapur),Chattogram,AC_B,clear,0,320,4,11,0,0
777,Haor Express,Dhaka (Kamalapur),Mohanganj,SHULOV,cloudy,44,280,12,23,0,1
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),SHULOV,clear,0,135,8,8,1,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,SHOVAN,clear,0,343,9,20,1,0
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,S_CHAIR,clear,0,452,5,1,0,1
760,Padma Express,Rajshahi,Dhaka (Kamalapur),SHOVAN,heavy_rain,0,343,9,14,0,1
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,AC_B,clear,14,465,12,16,0,0
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,S_CHAIR,cloudy,0,452,5,12,0,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,AC_B,clear,26,343,3,14,0,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,AC_S,cloudy,0,480,14,1,0,0
723,Udayan Express,Sylhet,Chattogram,SHOVAN,clear,4,430,14,2,0,0
725,Sundarban Express,Dhaka (Kamalapur),Khulna,SHULOV,clear,54,405,11,7,1,1
761,Sagardari Express,Khulna,Rajshahi,SHOVAN,clear,3,280,12,3,0,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,SNIGDHA,cloudy,21,405,13,13,0,0
815,Parjatak Express,Dhaka (Kamalapur),Cox's Bazar,AC_B,light_rain,11,452,5,10,0,0
726,Sundarban Express,Khulna,Dhaka (Kamalapur),AC_S,cloudy,7,405,11,20,1,1
793,Panchagarh Express,Dhaka (Kamalapur),Panchagarh,SNIGDHA,light_rain,0,480,11,16,0,1
721,Mohanagar Express,Dhaka (Kamalapur),Chattogram,AC_S,clear,0,320,8,0,0,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,AC_S,light_rain,25,405,13,17,1,1
763,Chitra Express,Dhaka (Kamalapur),Khulna,S_CHAIR,cloudy,2,405,13,9,1,1
750,Egarosindhur Godhuli,Kishoreganj,Dhaka (Kamalapur),S_CHAIR,cloudy,17,135,8,1,0,0
742,Turna Nishitha,Chattogram,Dhaka (Kamalapur),AC_B,clear,0,320,8,21,0,0
735,Agnibina Express,Dhaka (Kamalapur),Jamalpur,AC_B,clear,0,240,11,19,1,0
791,Banalata Express,Dhaka (Kamalapur),Rajshahi,AC_B,cloudy,0,343,3,22,0,0
760,Padma Express,Rajshahi,Dhaka (Kamalapur),S_CHAIR,light_rain,7,343,9,23,0,0
710,Parabat Express,Sylhet,Dhaka (Kamalapur),AC_S,clear,5,319,11,11,0,0
717,Joyantika Express,Dhaka (Kamalapur),Sylhet,AC_S,heavy_rain,22,319,13,19,1,1
741,Turna Nishitha,Dhaka (Kamalapur),Chattogram,AC_B,cloudy,5,320,8,14,0,0
763,Chitra Express,Dhaka (Kamalapur),Khulna,SHULOV,clear,0,405,13,20,1,1
723,Udayan Express,Sylhet,Chattogram,AC_B,cloudy,0,430,14,4,0,1
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,AC_B,clear,0,320,4,8,1,0
771,Rangpur Express,Dhaka (Kamalapur),Rangpur,S_CHAIR,light_rain,0,465,12,16,0,1
704,Mohanagar Godhuli,Chattogram,Dhaka (Kamalapur),SHOVAN,clear,0,320,9,2,0,0
737,Egarosindhur Provati,Dhaka (Kamalapur),Kishoreganj,SHOVAN,light_rain,20,135,8,4,0,1
764,Chitra Express,Khulna,Dhaka (Kamalapur),SHULOV,clear,0,405,13,16,0,0
723,Udayan Express,Sylhet,Chattogram,SNIGDHA,light_rain,0,430,14,4,0,1
787,Sonar Bangla Express,Dhaka (Kamalapur),Chattogram,SNIGDHA,light_rain,0,320,4,1,0,0
759,Padma Express,Dhaka (Kamalapur),Rajshahi,AC_B,clear,10,343,9,8,1,1
722,Mohanagar Express,Chattogram,Dhaka (Kamalapur),S_CHAIR,heavy_rain,4,320,8,23,0,1
769,Dhumketu Express,Dhaka (Kamalapur),Rajshahi,SHULOV,light_rain,7,343,8,6,0,1
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_B,cloudy,12,320,4,18,1,0
705,Ekota Express,Dhaka (Kamalapur),Panchagarh,AC_B,cloudy,0,480,14,20,1,1
777,Haor Express,Dhaka (Kamalapur),Mohanganj,SNIGDHA,clear,0,280,12,21,0,0
788,Sonar Bangla Express,Chattogram,Dhaka (Kamalapur),AC_S,cloudy,0,320,4,13,0,0
707,Tista Express,Dhaka (Kamalapur),Jamalpur,AC_B,cloudy,2,240,10,13,0,0
